idShop,distinctOrigins,sku,quantity,formatted_date,displayName,isRecommendation,estimatedDeliveryTimeValue,estimatedDeliveryTimeUnit,shippingMethod,fulfillmentMethod,state,freightCostCurrency,description,deliveryMethodId,isPickupEnable,isSchedulingEnable,descriptionLogistic,deliveryMethodType,deliveryEstimateBusinessDays,originBranchOfficeId,origin,destination,costOfGoods,productCategory,weight,providerShippingCost
idShop_302,1,sku_9,1,2024-04-16 14:14:47,displayName_6,isRecommendation_0,6,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,6,originBranchOfficeId_1,23575450,15085440,579,productCategory_7,Perfumes,7.57
idShop_302,1,sku_10,2,2024-04-16 14:14:47,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_8,undefined,14.1
idShop_302,1,sku_10,2,2024-04-16 14:14:47,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,79.9,productCategory_8,undefined,6.1
idShop_302,1,sku_10,2,2024-04-16 14:14:47,displayName_6,isRecommendation_0,6,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_8,undefined,7.57
idShop_303,1,sku_47,1,2024-04-16 14:14:47,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_8,undefined,14.1
idShop_303,1,sku_47,1,2024-04-16 14:14:47,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,79.9,productCategory_8,undefined,6.1
idShop_303,1,sku_47,1,2024-04-16 14:14:47,displayName_6,isRecommendation_0,6,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_8,undefined,7.57
idShop_303,1,sku_9,1,2024-04-16 14:14:47,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,579,productCategory_7,Perfumes,14.1
idShop_303,1,sku_9,1,2024-04-16 14:14:47,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,579,productCategory_7,Perfumes,6.1
idShop_303,1,sku_9,1,2024-04-16 14:14:47,displayName_6,isRecommendation_0,6,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,6,originBranchOfficeId_1,23575450,15085440,579,productCategory_7,Perfumes,7.57
idShop_303,1,sku_10,2,2024-04-16 14:14:47,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_8,undefined,14.1
idShop_303,1,sku_10,2,2024-04-16 14:14:47,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,79.9,productCategory_8,undefined,6.1
idShop_303,1,sku_10,2,2024-04-16 14:14:47,displayName_6,isRecommendation_0,6,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_8,undefined,7.57
idShop_304,1,sku_47,1,2024-04-16 14:14:47,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_8,undefined,14.1
idShop_304,1,sku_47,1,2024-04-16 14:14:47,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,79.9,productCategory_8,undefined,6.1
idShop_304,1,sku_47,1,2024-04-16 14:14:47,displayName_6,isRecommendation_0,6,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_8,undefined,7.57
idShop_304,1,sku_9,1,2024-04-16 14:14:47,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,579,productCategory_7,Perfumes,14.1
idShop_304,1,sku_9,1,2024-04-16 14:14:47,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,579,productCategory_7,Perfumes,6.1
idShop_304,1,sku_9,1,2024-04-16 14:14:47,displayName_6,isRecommendation_0,6,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,6,originBranchOfficeId_1,23575450,15085440,579,productCategory_7,Perfumes,7.57
idShop_304,1,sku_10,2,2024-04-16 14:14:47,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_8,undefined,14.1
idShop_304,1,sku_10,2,2024-04-16 14:14:47,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,79.9,productCategory_8,undefined,6.1
idShop_304,1,sku_10,2,2024-04-16 14:14:47,displayName_6,isRecommendation_0,6,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_8,undefined,7.57
idShop_305,1,sku_94,1,2024-04-16 14:18:07,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99711082,99.9,productCategory_28,0.449999988079071,8.7
idShop_305,1,sku_94,1,2024-04-16 14:18:07,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,99.9,productCategory_28,0.449999988079071,7.65
idShop_306,1,sku_95,1,2024-04-16 14:24:35,displayName_7,isRecommendation_0,4,DAY,shippingMethod_0,fulfillmentMethod_1,state_2,R$,description_7,deliveryMethodId_7,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,4,originBranchOfficeId_17,81330358,11675560,49.9,productCategory_0,0.5,17.31
idShop_306,1,sku_95,1,2024-04-16 14:24:35,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_1,state_2,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_11,deliveryMethodType_3,3,originBranchOfficeId_4,2047051,2047051,49.9,productCategory_0,0.5,18.1
idShop_307,1,sku_14,1,2024-04-16 14:25:47,displayName_5,isRecommendation_0,3,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_5,deliveryMethodId_5,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_6,deliveryMethodType_0,3,originBranchOfficeId_1,23575450,4005004,20,productCategory_14,5,4.55
idShop_307,1,sku_14,1,2024-04-16 14:25:47,displayName_4,isRecommendation_1,5,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,5,originBranchOfficeId_1,23575450,4005004,20,productCategory_14,5,9.55
idShop_307,1,sku_14,1,2024-04-16 14:25:47,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_4,2047051,2047051,20,productCategory_14,5,6.1
idShop_307,1,sku_14,1,2024-04-16 14:25:47,displayName_6,isRecommendation_0,4,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,4,originBranchOfficeId_1,23575450,4005004,20,productCategory_14,5,9.69
idShop_308,1,sku_76,1,2024-04-16 14:29:14,displayName_0,isRecommendation_0,7,DAY,shippingMethod_0,fulfillmentMethod_0,state_0,R$,description_0,deliveryMethodId_0,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_0,deliveryMethodType_0,7,originBranchOfficeId_0,3110010,13560470,39.9,productCategory_0,0.511,7.43
idShop_308,1,sku_76,1,2024-04-16 14:29:14,displayName_3,isRecommendation_0,6,DAY,shippingMethod_1,fulfillmentMethod_0,state_0,R$,description_3,deliveryMethodId_3,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_3,deliveryMethodType_1,6,originBranchOfficeId_0,3110010,13560470,39.9,productCategory_0,0.511,7.99
idShop_308,1,sku_76,1,2024-04-16 14:29:14,displayName_2,isRecommendation_0,0,DAY,shippingMethod_2,fulfillmentMethod_0,state_0,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_0,3110010,3110010,39.9,productCategory_0,0.511,0
idShop_308,1,sku_34,1,2024-04-16 14:29:14,displayName_0,isRecommendation_0,7,DAY,shippingMethod_0,fulfillmentMethod_0,state_0,R$,description_0,deliveryMethodId_0,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_0,deliveryMethodType_0,7,originBranchOfficeId_0,3110010,13560470,19.9,productCategory_25,0.511,7.43
idShop_308,1,sku_34,1,2024-04-16 14:29:14,displayName_3,isRecommendation_0,6,DAY,shippingMethod_1,fulfillmentMethod_0,state_0,R$,description_3,deliveryMethodId_3,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_3,deliveryMethodType_1,6,originBranchOfficeId_0,3110010,13560470,19.9,productCategory_25,0.511,7.99
idShop_308,1,sku_34,1,2024-04-16 14:29:14,displayName_2,isRecommendation_0,0,DAY,shippingMethod_2,fulfillmentMethod_0,state_0,R$,description_2,deliveryMethodId_2,isPickupEnable_1,isSchedulingEnable_1,descriptionLogistic_2,deliveryMethodType_2,0,originBranchOfficeId_0,3110010,3110010,19.9,productCategory_25,0.511,0
idShop_309,1,sku_47,1,2024-04-16 14:32:22,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_0,0.9,14.1
idShop_309,1,sku_47,1,2024-04-16 14:32:22,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,79.9,productCategory_0,0.9,6.1
idShop_309,1,sku_47,1,2024-04-16 14:32:22,displayName_6,isRecommendation_0,6,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_0,0.9,7.57
idShop_309,1,sku_9,1,2024-04-16 14:32:22,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,579,productCategory_0,0.9,14.1
idShop_309,1,sku_9,1,2024-04-16 14:32:22,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,579,productCategory_0,0.9,6.1
idShop_309,1,sku_9,1,2024-04-16 14:32:22,displayName_6,isRecommendation_0,6,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,6,originBranchOfficeId_1,23575450,15085440,579,productCategory_0,0.9,7.57
idShop_309,1,sku_10,2,2024-04-16 14:32:22,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_0,0.9,14.1
idShop_309,1,sku_10,2,2024-04-16 14:32:22,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,79.9,productCategory_0,0.9,6.1
idShop_309,1,sku_10,2,2024-04-16 14:32:22,displayName_6,isRecommendation_0,6,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_0,0.9,7.57
idShop_310,1,sku_47,1,2024-04-16 14:32:22,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_0,0.9,14.1
idShop_310,1,sku_47,1,2024-04-16 14:32:22,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,79.9,productCategory_0,0.9,6.1
idShop_310,1,sku_47,1,2024-04-16 14:32:22,displayName_6,isRecommendation_0,6,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_0,0.9,7.57
idShop_310,1,sku_9,1,2024-04-16 14:32:22,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,579,productCategory_0,0.9,14.1
idShop_310,1,sku_9,1,2024-04-16 14:32:22,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,579,productCategory_0,0.9,6.1
idShop_310,1,sku_9,1,2024-04-16 14:32:22,displayName_6,isRecommendation_0,6,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,6,originBranchOfficeId_1,23575450,15085440,579,productCategory_0,0.9,7.57
idShop_310,1,sku_10,2,2024-04-16 14:32:22,displayName_4,isRecommendation_0,6,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_0,0.9,14.1
idShop_310,1,sku_10,2,2024-04-16 14:32:22,displayName_2,isRecommendation_0,3,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,3,originBranchOfficeId_3,2047051,2047051,79.9,productCategory_0,0.9,6.1
idShop_310,1,sku_10,2,2024-04-16 14:32:22,displayName_6,isRecommendation_0,6,DAY,shippingMethod_3,fulfillmentMethod_0,state_1,R$,description_6,deliveryMethodId_6,isPickupEnable_0,isSchedulingEnable_2,descriptionLogistic_7,deliveryMethodType_4,6,originBranchOfficeId_1,23575450,15085440,79.9,productCategory_0,0.9,7.57
idShop_311,1,sku_92,1,2024-04-16 14:37:28,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99711082,99.9,productCategory_28,0.549999989569187,9.31
idShop_311,1,sku_92,1,2024-04-16 14:37:28,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,99.9,productCategory_28,0.549999989569187,7.65
idShop_311,1,sku_93,1,2024-04-16 14:37:28,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99711082,0,productCategory_12,0.549999989569187,9.31
idShop_311,1,sku_93,1,2024-04-16 14:37:28,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,0,productCategory_12,0.549999989569187,7.65
idShop_312,1,sku_92,1,2024-04-16 14:37:37,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99711082,99.9,productCategory_28,0.549999989569187,9.31
idShop_312,1,sku_92,1,2024-04-16 14:37:37,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,99.9,productCategory_28,0.549999989569187,7.65
idShop_312,1,sku_93,1,2024-04-16 14:37:37,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99711082,0.01,productCategory_12,0.549999989569187,9.31
idShop_312,1,sku_93,1,2024-04-16 14:37:37,displayName_2,isRecommendation_0,5,DAY,shippingMethod_2,fulfillmentMethod_0,state_1,R$,description_2,deliveryMethodId_2,isPickupEnable_2,isSchedulingEnable_0,descriptionLogistic_5,deliveryMethodType_3,5,originBranchOfficeId_2,91140310,91140310,0.01,productCategory_12,0.549999989569187,7.65
idShop_313,1,sku_91,1,2024-04-16 14:37:40,displayName_4,isRecommendation_0,8,DAY,shippingMethod_0,fulfillmentMethod_0,state_1,R$,description_4,deliveryMethodId_4,isPickupEnable_0,isSchedulingEnable_0,descriptionLogistic_4,deliveryMethodType_0,8,originBranchOfficeId_1,23575450,99711082,99.9,productCategory_28,0.449999988079071,8.7
